year,raw_name,concept,harmonized_name,manual_review_needed,original_label,review_status,reviewer_notes,final_harmonized_name,final_values_recode
2004,QN20C,vote_intention,vote_intention,YES - Long/complex label,"20c. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote f...",PENDING,,vote_intention,
2004,QN20D,vote_intention,vote_intention,YES - Long/complex label,"20d. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote f...",PENDING,,vote_intention,
2004,QN20E,vote_intention,vote_intention,YES - Long/complex label,"20e. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote f...",PENDING,,vote_intention,
2004,QN20F,vote_intention,vote_intention,YES - Long/complex label,"20f. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote f...",PENDING,,vote_intention,
2004,QN20G,vote_intention,vote_intention,YES - Long/complex label,"20g. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote f...",PENDING,,vote_intention,
2004,QN20H,vote_intention,vote_intention,YES - Long/complex label,"20h. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote f...",PENDING,,vote_intention,
2004,QN20I,vote_intention,vote_intention,YES - Long/complex label,"20i. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote f...",PENDING,,vote_intention,
2004,QN20K,vote_intention,vote_intention,YES - Long/complex label,"20k. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote f...",PENDING,,vote_intention,
2004,QN27A,vote_intention,vote_intention,YES - Long/complex label,27a. Please tell me how important these issues will be in your vote for president this year. The cost of health care and health insurance,PENDING,,vote_intention,
2004,QN27B,vote_intention,vote_intention,YES - Long/complex label,27b. Please tell me how important these issues will be in your vote for president this year. The number of Americans without health insurance,PENDING,,vote_intention,
2004,QN27C,vote_intention,vote_intention,YES - Long/complex label,27c. Please tell me how important these issues will be in your vote for president this year. Medicare,PENDING,,vote_intention,
2004,QN27D,vote_intention,vote_intention,YES - Long/complex label,27d. Please tell me how important these issues will be in your vote for president this year. Prescription drug benefits for seniors,PENDING,,vote_intention,
2004,QN47A,vote_intention,vote_intention,YES - Long/complex label,"47a. If you agreed with a presidential candidate on other issues, but not on the issue of Abortion could you still vote for him, or not?",PENDING,,vote_intention,
2004,QN47C,vote_intention,vote_intention,YES - Long/complex label,"47c. If you agreed with a presidential candidate on other issues, but not on the issue of The war in Iraq could you still vote for him, or not?",PENDING,,vote_intention,
2004,QN49,vote_intention,vote_intention,YES - Long/complex label,"49. We often find out that a lot of people aren't able to vote because they were not registered, or they were sick, or they just didn't have time. Do you remember for sure whether you voted in the ...",PENDING,,vote_intention,
2004,QN50,vote_intention,vote_intention,YES - Long/complex label,50. Do you remember for sure whether you voted in the November 2000 presidential election when George W. Bush ran against Al Gore and Ralph Nader?,PENDING,,vote_intention,
2004,QN52A,vote_intention,vote_intention,YES - Long/complex label,52a. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about I sometimes feel I don't know e...,PENDING,,vote_intention,
2004,QN52B,vote_intention,vote_intention,YES - Long/complex label,52b. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about It's complicated to register to...,PENDING,,vote_intention,
2004,QN52C,vote_intention,vote_intention,YES - Long/complex label,52c. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about It's difficult for me to get ou...,PENDING,,vote_intention,
2004,QN52D,vote_intention,vote_intention,YES - Long/complex label,52d. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about I sometimes don't like any of t...,PENDING,,vote_intention,
2004,QN52F,vote_intention,vote_intention,YES - Long/complex label,52f. I am going to read you some reasons why some people have told us they don't always vote. Please tell me whether you agree with it or disagree with it. How about I can make more of a difference...,PENDING,,vote_intention,
2006,qn15b,age,age,YES - Indirect age measure,15b. Are you in favor or do you oppose... Increase the number of border patrol agents?,PENDING,,age,
2006,qn21,age,age,YES - Indirect age measure,"21. Would you describe yourself a born-again or evangelical Christian, or not?",PENDING,,age,
2006,qn45g,age,age,YES - Complex question type,45g. Do you ever send or receive text messages on your cell phone?,PENDING,,age,
2006,qn57,age,age,YES - Long/complex label,"57. What language do you usually speak at home? Only Spanish, more Spanish than English, both equally, more English than Spanish, or only English?",PENDING,,age,
2006,qn58,age,age,YES - Long/complex label,"58. What language do you usually speak at work? Only Spanish, more Spanish than English, both equally, more English than Spanish, or only English?",PENDING,,age,
2006,qn63,age,age,YES - Indirect age measure,63. What is your age?,PENDING,,age,
2006,qn67,age,age,YES - Indirect age measure,"67. On average, how much money do you send?",PENDING,,age,
2006,qn84,age,age,YES - Long/complex label,"84. In what language did the respondent complete the interview: Only Spanish, more Spanish than English, both equally, more English than Spanish, or only English?",PENDING,,age,
2006,qns10,age,age,YES - Long/complex label,"S-10. Now I want to ask you about you and your family's heritage. Are you Mexican, Puerto Rican, Cuban, Dominican, Salvadoran or are you and your ancestors from another country?",PENDING,,age,
2006,qn31d,citizenship_status,citizenship_status,YES - Long/complex label,31d. We know that discrimination can result from many factors. How about differences in immigration status?,PENDING,,citizenship_status,
2006,qn6b,citizenship_status,citizenship_status,YES - Long/complex label,"6b. Please tell me whether you agree or disagree with... In the United States, citizens can have an influence at all levels of government, from top to bottom, by voting and engaging in other politi...",PENDING,,citizenship_status,
2006,qn7c,citizenship_status,citizenship_status,YES - Complex question type,"7c. Do immigrants have to Be a U.S. Citizen to say they are part of American society, or not?",PENDING,,citizenship_status,
2006,qn45a,education,education,YES - Long/complex label,"45a. Do you use a computer at your workplace, at school, at home, or anywhere else on at least an occasional basis?",PENDING,,education,
2006,jobnbr,employment,employment_status,YES - Missing label,NA,PENDING,,employment_status,
2006,qn24a,employment,employment_status,YES - Long/complex label,"24a. Thinking about a typical weekday, do you get any news from... Network television news shows, like the ABC Nightly News, CNN Headline News, or Noticiero Univision?",PENDING,,employment_status,
2006,qn8,employment,employment_status,YES - Multiple questions,"8. Now thinking about work, what is your employment status? Are you.... ?",PENDING,,employment_status,
2006,qn18b,ethnicity_race,hispanic_origin,YES - Long/complex label,"18. You have said that you describe yourself as [an American, a Latino/Hispanic, and as a (INSERT COUNTRY OF ORIGIN)]. In general, which of the terms that you use to describe yourself is the term y...",PENDING,,hispanic_origin,
2006,qn30,ethnicity_race,hispanic_origin,YES - Long/complex label,"30. In general, do you think discrimination against (HISPANICS/LATINOS) is a major problem, minor problem, or not a problem in preventing (HISPANICS/LATINOS) in general from succeeding in America.",PENDING,,hispanic_origin,
2006,qn32,ethnicity_race,hispanic_origin,YES - Long/complex label,"32. Thinking of the last few years, do you think that discrimination against (HISPANICS/LATINOS) in the U.S. has become more common, less common, or stayed about the same?",PENDING,,hispanic_origin,
2006,qn33,ethnicity_race,hispanic_origin,YES - Long/complex label,"33. Do you think that the debate over immigration policy in the U.S. has made discrimination against (HISPANICS/LATINOS) more of a problem, less of a problem or has it had no effect on discrimination?",PENDING,,hispanic_origin,
2006,qn36,ethnicity_race,hispanic_origin,YES - Long/complex label,"36. During the last 5 years, have you, a family member, or close friend experienced discrimination because of your racial or ethnic background, or not?",PENDING,,hispanic_origin,
2006,qn40,ethnicity_race,hispanic_origin,YES - Long/complex label,"40. Which party do you think has more concern for (HISPANICS/LATINOS) -- the Democratic party, the Republican party, or is there no difference?",PENDING,,hispanic_origin,
2006,qn47a,ethnicity_race,hispanic_origin,YES - Complex question type,47a. Is your (wife/husband/partner) a (Hispanic/Latino)?,PENDING,,hispanic_origin,
2006,qn6c,ethnicity_race,hispanic_origin,YES - Long/complex label,6c. Please tell me whether you agree or disagree with... (HISPANICS/LATINOS) are more likely to vote if there are (HISPANICS/LATINOS) on the ballot.,PENDING,,hispanic_origin,
2006,qn6d,ethnicity_race,hispanic_origin,YES - Long/complex label,6d. Please tell me whether you agree or disagree with... (HISPANIC/LATINO) voters are more likely to vote for a (HISPANIC/LATINO) candidate instead of a non-(HISPANIC/LATINO) running for the same o...,PENDING,,hispanic_origin,
2006,qn6f,ethnicity_race,hispanic_origin,YES - Long/complex label,6f. Please tell me whether you agree or disagree with... I am more likely to vote if there are (HISPANICS/LATINOS) on the ballot.,PENDING,,hispanic_origin,
2006,qn6g,ethnicity_race,hispanic_origin,YES - Long/complex label,6g. Please tell me whether you agree or disagree with... I am more likely to vote for a (HISPANIC/LATINO) candidate instead of a non-(HISPANIC/LATINO) running for the same office if they have the s...,PENDING,,hispanic_origin,
2006,qn9a,ethnicity_race,hispanic_origin,YES - Long/complex label,9a. How confident are you that (HISPANIC/LATINO) children growing up now in the United States Will have better jobs and make more money than you?,PENDING,,hispanic_origin,
2006,qn9aa,ethnicity_race,hispanic_origin,YES - Long/complex label,9a. Do you think it is better for (HISPANIC/LATINO) young people to marry other (HISPANICS/LATINOS) or is it not important?,PENDING,,hispanic_origin,
2006,qn9b,ethnicity_race,hispanic_origin,YES - Long/complex label,9b. How confident are you that (HISPANIC/LATINO) children growing up now in the United States Will stay as close to their families as you?,PENDING,,hispanic_origin,
2006,qns11,ethnicity_race,hispanic_origin,YES - Long/complex label,"s-11. What race do you consider yourself to be? White, Black or African-American, Asian or some other race?",PENDING,,hispanic_origin,
2006,qns6,ethnicity_race,hispanic_origin,YES - Long/complex label,"S-6. Are you, yourself of Hispanic or Latin origin or descent such as Mexican, Puerto Rican, Cuban, Dominican, Central or South American, Caribbean or some other Latin American background?",PENDING,,hispanic_origin,
2006,qns8a,ethnicity_race,hispanic_origin,YES - Long/complex label,S-8a. The terms Hispanic and Latino are both used to describe people who are of Hispanic or Latin origin or descent. Do you happen to prefer one more than the other?,PENDING,,hispanic_origin,
2006,qn14,gender,gender,YES - Long/complex label,"14. As an alternative to a permanent stay, another proposal would allow thousands of migrants to come in as temporary workers for a limited period of time but only if they agree to return to their ...",PENDING,,gender,
2006,qn3,gender,gender,YES - Long/complex label,3. I am now going to read you two statements about the immigrant marches in many American cities that took place this Spring. Please tell me which comes closest to your views.,PENDING,,gender,
2006,qn31a,gender,gender,YES - Long/complex label,31a. We know that discrimination can result from many factors. How about differences in income and education?,PENDING,,gender,
2006,qn3c,gender,gender,YES - Long/complex label,"3c. Some people say that as a result of the debate over immigration policy in Washington, many more (HISPANICS/LATINOS) will vote in the November elections. Others say that the debate will not have...",PENDING,,gender,
2006,qn51,geography,geography,YES - Long/complex label,51. Do you expect that your children will stay in the United States or will they move back to your home country?,PENDING,,geography,
2006,qn52,geography,geography,YES - Long/complex label,52. Do you expect that your children will stay in your home country or will they move to the United States?,PENDING,,geography,
2006,qn16,immigration_attitudes,immigration_attitude,YES - Complex question type,"16. In general, which of the political parties has the best position on immigration issues?",PENDING,,immigration_attitude,
2006,qn3a,immigration_attitudes,immigration_attitude,YES - Long/complex label,"3a. Do you think the recent immigrant marches this spring had a positive effect on the way the American public thinks about illegal or undocumented immigrants, a negative effect or no effect?",PENDING,,immigration_attitude,
2006,qn7b,immigration_attitudes,immigration_attitude,YES - Long/complex label,"7b. Do immigrants have to Believe in the U.S. constitution to say they are part of American society, or not?",PENDING,,immigration_attitude,
2006,qn69d,income,household_income,YES - Long/complex label,69d. Tell me whether you send money home to any of the following people... How about your brothers or sisters?,PENDING,,household_income,
2006,qn53,language,language_home,YES - Long/complex label,"53. Would you say you can carry on a conversation in Spanish, both understanding and speaking, -- very well, pretty well, just a little, or not at all?",PENDING,,language_home,
2006,qn54,language,language_home,YES - Long/complex label,"54. Would you say you can read a newspaper or book in Spanish -- very well, pretty well, just a little, or not at all?",PENDING,,language_home,
2006,qn55,language,language_home,YES - Long/complex label,"55. Would you say you can carry on a conversation in English, both understanding and speaking, -- very well, pretty well, just a little, or not at all?",PENDING,,language_home,
2006,qn56,language,language_home,YES - Long/complex label,"56. Would you say you can read a newspaper or book in English -- very well, pretty well, just a little, or not at all?",PENDING,,language_home,
2006,qn7a,language,language_home,YES - Complex question type,"7a. Do immigrants have to Speak English to say they are part of American society, or not?",PENDING,,language_home,
2006,qn47,marital_status,marital_status,YES - Long/complex label,"47. Are you currently married, living with a partner, widowed, divorced, separated, or have you never been married?",PENDING,,marital_status,
2006,qn71a,nativity,nativity,YES - Long/complex label,"71a. Now, thinking about where you were born, do you belong to a civic organization, sports team, or social club of people from (INSERT COUNTRY OF ORIGIN)?",PENDING,,nativity,
2006,qn10a,parents_immigrant,parent_nativity,YES - Long/complex label,"10a. Overall would you say... The moral values of the society are better in the United States, better in (the country your parents or ancestors came from/Puerto Rico/the country you came from) or a...",PENDING,,parent_nativity,
2006,qn10b,parents_immigrant,parent_nativity,YES - Long/complex label,"10b. Overall would you say... Relations between different racial and ethnic groups are better in the United States, better in (the country your parents or ancestors came from/Puerto Rico/the countr...",PENDING,,parent_nativity,
2006,qn10c,parents_immigrant,parent_nativity,YES - Long/complex label,"10c. Overall would you say... The political traditions are better in the United States, better in (the country your parents or ancestors came from/Puerto Rico/the country you came from) or about th...",PENDING,,parent_nativity,
2006,qns8,place_birth,place_birth,YES - Complex question type,"S-8. Were you born in the United States, the island of Puerto Rico or in another country?",PENDING,,place_birth,
2006,qn16a,political_attitudes,political_attitudes,YES - Long/complex label,16a. Do you think the government should create a data base of all legal workers and require verification by employers before hiring a worker?,PENDING,,political_attitudes,
2006,qn20f,political_party,political_party,YES - Long/complex label,20f. Tell me which if any of these denominations you are affiliated with: Nondenominational or Independent Church.,PENDING,,political_party,
2006,qn4,political_party,political_party,YES - Long/complex label,4. Some (COUNTRY OR REGION OF ORIGIN GROUP)s are more concerned about government and politics in (COUNTRY OR REGION OF ORIGIN) than in the U.S. Others are more concerned about government and politi...,PENDING,,political_party,
2006,qn45,political_party,political_party,YES - Long/complex label,"45. In politics today, do you consider yourself a Republican, a Democrat, an Independent, or something else?",PENDING,,political_party,
2006,qns46,political_party,political_party,YES - Complex question type,46. Do you consider yourself closer to the Republican party or the Democratic party?,PENDING,,political_party,
2006,qn20e,religion,religion,YES - Long/complex label,20e. Tell me which if any of these denominations you are affiliated with: Congregational or United Church of Christ.,PENDING,,religion,
2006,qn41,vote_intention,vote_intention,YES - Long/complex label,41. Some people are registered to vote and others are not. Are you currently registered to vote at your present address?,PENDING,,vote_intention,
2007,qn39,age,age,YES - Long/complex label,"39. In the past year in your local community, has the government made more efforts to discourage undocumented or illegal",PENDING,,age,
2007,qn4,age,age,YES - Long/complex label,"4. Now I want to ask you about you and your family's heritage. Are you Mexican, Puerto Rican, Cuban, Dominican, Salvador",PENDING,,age,
2007,qn40,age,age,YES - Long/complex label,40. Do you approve or disapprove of workplace raids to discourage employers from hiring undocumented or illegal immigran,PENDING,,age,
2007,qn50,age,age,YES - Indirect age measure,50. What is your age?,PENDING,,age,
2007,qn63,age,age,YES - Indirect age measure,63. Does anyone else ages 18 or older living in your household have a working cellular telephone?,PENDING,,age,
2007,qn70,age,age,YES - Indirect age measure,69. INTERVIEWER: What language was this interview conducted in?,PENDING,,age,
2007,qn33,citizenship_status,citizenship_status,YES - Long/complex label,"33. Regardless of your own immigration or citizenship status, how much do you worry that you, a family member, or a clos",PENDING,,citizenship_status,
2007,qn41,citizenship_status,citizenship_status,YES - Long/complex label,41. Do you approve or disapprove of states checking for immigration status before issuing driver's licenses?,PENDING,,citizenship_status,
2007,qn45a,citizenship_status,citizenship_status,YES - Long/complex label,"45A. Regardless of your immigration or citizenship status, as a result of increased public attention to immigration issu",PENDING,,citizenship_status,
2007,qn45b,citizenship_status,citizenship_status,YES - Long/complex label,"45B. Regardless of your immigration or citizenship status, as a result of increased public attention to immigration issu",PENDING,,citizenship_status,
2007,qn45c,citizenship_status,citizenship_status,YES - Long/complex label,"45C. Regardless of your immigration or citizenship status, as a result of increased public attention to immigration issu",PENDING,,citizenship_status,
2007,qn46a,citizenship_status,citizenship_status,YES - Long/complex label,"46A. Regardless of your immigration or citizenship status, as a result of increased public attention to immigration issu",PENDING,,citizenship_status,
2007,qn46b,citizenship_status,citizenship_status,YES - Long/complex label,"46B. Regardless of your immigration or citizenship status, as a result of increased public attention to immigration issu",PENDING,,citizenship_status,
2007,qn52,employment,employment_status,YES - Complex question type,"52. Are you now employed full-time, or part-time, or are you not employed?",PENDING,,employment_status,
2007,qn53,employment,employment_status,YES - Long/complex label,"53. Which of the following best describes your job? Are you a day laborer, do you work for a private household, are you",PENDING,,employment_status,
2007,qn65,employment,employment_status,YES - Long/complex label,65. Is there at least one telephone inside your home that is currently working and is not a cellular phone?,PENDING,,employment_status,
2007,qn1,ethnicity_race,hispanic_origin,YES - Long/complex label,"1. Are you, yourself of Hispanic or Latino origin or descent such as Mexican, Puerto Rican, Cuban, Dominican, Central or",PENDING,,hispanic_origin,
2007,qn11,ethnicity_race,hispanic_origin,YES - Long/complex label,11. How confident are you that Hispanic/LATINO children growing up now in the United States will have better jobs and ma,PENDING,,hispanic_origin,
2007,qn12,ethnicity_race,hispanic_origin,YES - Long/complex label,"12. Compared with 1 year ago, do you think the situation of Hispanics/Latinos in this country today is better, worse, or",PENDING,,hispanic_origin,
2007,qn13,ethnicity_race,hispanic_origin,YES - Long/complex label,"13. Which party do you think has more concern for Hispanics/Latinos: -- the Democratic party, the Republican party, or i",PENDING,,hispanic_origin,
2007,qn14,ethnicity_race,hispanic_origin,YES - Long/complex label,"14. Do you think that the Bush administration's policies have been helpful to Hispanics/Latinos, harmful to Hispanics/La",PENDING,,hispanic_origin,
2007,qn20_01,ethnicity_race,hispanic_origin,YES - Multiple questions,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?",PENDING,,hispanic_origin,
2007,qn20_02,ethnicity_race,hispanic_origin,YES - Multiple questions,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?",PENDING,,hispanic_origin,
2007,qn20_03,ethnicity_race,hispanic_origin,YES - Multiple questions,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?",PENDING,,hispanic_origin,
2007,qn20_04,ethnicity_race,hispanic_origin,YES - Multiple questions,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?",PENDING,,hispanic_origin,
2007,qn20_05,ethnicity_race,hispanic_origin,YES - Multiple questions,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?",PENDING,,hispanic_origin,
2007,qn20_06,ethnicity_race,hispanic_origin,YES - Multiple questions,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?",PENDING,,hispanic_origin,
2007,qn20_07,ethnicity_race,hispanic_origin,YES - Multiple questions,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?",PENDING,,hispanic_origin,
2007,qn20_08,ethnicity_race,hispanic_origin,YES - Multiple questions,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?",PENDING,,hispanic_origin,
2007,qn20_09,ethnicity_race,hispanic_origin,YES - Multiple questions,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?",PENDING,,hispanic_origin,
2007,qn20_10,ethnicity_race,hispanic_origin,YES - Multiple questions,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?",PENDING,,hispanic_origin,
2007,qn27,ethnicity_race,hispanic_origin,YES - Long/complex label,"27. Overall, what is the effect of the growing number of undocumented or illegal immigrants on Hispanics/Latinos living",PENDING,,hispanic_origin,
2007,qn28a,ethnicity_race,hispanic_origin,YES - Long/complex label,"28a. In general, do you think discrimination against Hispanics/Latinos is a major problem, a minor problem, or not a pro",PENDING,,hispanic_origin,
2007,qn28b,ethnicity_race,hispanic_origin,YES - Long/complex label,"28b. In general, do you think discrimination against Hispanics/Latinos is a major problem, a minor problem, or not a pro",PENDING,,hispanic_origin,
2007,qn28c,ethnicity_race,hispanic_origin,YES - Long/complex label,"28c. In general, do you think discrimination against Hispanics/Latinos is a major problem, a minor problem, or not a pro",PENDING,,hispanic_origin,
2007,qn3,ethnicity_race,hispanic_origin,YES - Long/complex label,3. The terms Hispanic and Latino are both used to describe people who are of Hispanic or Latino origin or descent. Do y,PENDING,,hispanic_origin,
2007,qn30a,ethnicity_race,hispanic_origin,YES - Long/complex label,"30a. In your day-to-day life, how often do any of the following things happen to you because of your racial or ethnic ba",PENDING,,hispanic_origin,
2007,qn30b,ethnicity_race,hispanic_origin,YES - Long/complex label,"30b. In your day-to-day life, how often do any of the following things happen to you because of your racial or ethnic ba",PENDING,,hispanic_origin,
2007,qn30c,ethnicity_race,hispanic_origin,YES - Long/complex label,"30c. In your day-to-day life, how often do any of the following things happen to you because of your racial or ethnic ba",PENDING,,hispanic_origin,
2007,qn31,ethnicity_race,hispanic_origin,YES - Long/complex label,31. Has there ever been a time when you have NOT been hired or promoted for a job because of your race or ethnic backgro,PENDING,,hispanic_origin,
2007,qn24,gender,gender,YES - Long/complex label,"24. Do you think there are too many, too few, or about the right amount of immigrants living in the United States today?",PENDING,,gender,
2007,qn32,gender,gender,YES - Long/complex label,32. We know that discrimination can result from many factors. Which of the following do you consider the biggest cause o,PENDING,,gender,
2007,qn64,gender,gender,YES - Long/complex label,"64. Excluding the cell phone you're on now, how many working cellular telephones do the adults in your household own?",PENDING,,gender,
2007,qn66,gender,gender,YES - Long/complex label,"66. Excluding cell phones, how many different telephone numbers, that is different telephone lines, not extensions, do y",PENDING,,gender,
2007,qn67,gender,gender,YES - Long/complex label,"67. How many of these phone numbers coming into your household, not including the cell phone, are used only as a busines",PENDING,,gender,
2007,qn68,household,household_size,YES - Long/complex label,"68. And thinking of all the telephone calls that all the adults in your household receive, are all or almost all calls r",PENDING,,household_size,
2007,qn26,immigration_attitudes,immigration_attitude,YES - Long/complex label,26. Some people say UNDOCUMENTED or ILLEGAL immigrants help the economy by providing low-cost labor. Others say they hu,PENDING,,immigration_attitude,
2007,qn38,immigration_attitudes,immigration_attitude,YES - Long/complex label,"38. Thinking about the past few months, how much attention has been given to the issue of illegal immigration by local o",PENDING,,immigration_attitude,
2007,qn42,immigration_attitudes,immigration_attitude,YES - Long/complex label,"42. Should local police take an active role in identifying undocumented or illegal immigrants, or should enforcement be",PENDING,,immigration_attitude,
2007,qn43,immigration_attitudes,immigration_attitude,YES - Long/complex label,43. How closely did you follow news accounts earlier this year of the debate in Congress about illegal immigration?,PENDING,,immigration_attitude,
2007,qn44,immigration_attitudes,immigration_attitude,YES - Long/complex label,44. Do you think that the debate over immigration policy and the failure of Congress to enact an immigration reform bill,PENDING,,immigration_attitude,
2007,income,income,household_income,YES - Missing label,NA,PENDING,,household_income,
2007,qn34,language,language_home,YES - Long/complex label,"34. Would you say you can carry on a conversation in Spanish, both understanding and speaking,-- very well, pretty well,",PENDING,,language_home,
2007,qn35,language,language_home,YES - Long/complex label,"35. Would you say you can read a newspaper or book in Spanish -- very well, pretty well, just a little, or not at all?",PENDING,,language_home,
2007,qn36,language,language_home,YES - Long/complex label,"36. Would you say you can carry on a conversation in English, both understanding and speaking, -- very well, pretty well",PENDING,,language_home,
2007,qn37,language,language_home,YES - Long/complex label,"37. Would you say you can read a newspaper or book in English -- very well, pretty well, just a little, or not at all?",PENDING,,language_home,
2007,qn48,marital_status,marital_status,YES - Long/complex label,"48. Are you currently married, do you have a partner, are you widowed, divorced, or separated, or have you never been ma",PENDING,,marital_status,
2007,qn5,place_birth,place_birth,YES - Complex question type,"5. Were you born on the island of Puerto Rico, in the United States, or in another country?",PENDING,,place_birth,
2007,qn5a,place_birth,place_birth,YES - Sub-question may need verification,5a. In what country were you born?,PENDING,,place_birth,
2007,qn7,place_birth,place_birth,YES - Complex question type,"7. Was your mother born on the island of Puerto Rico, in the United States, or in another country?",PENDING,,place_birth,
2007,qn8,place_birth,place_birth,YES - Complex question type,"8. Was your father born on the island of Puerto Rico, in the United States, or in another country?",PENDING,,place_birth,
2007,qn15,political_party,political_party,YES - Complex question type,15. Which political party do you think is doing a better job of dealing with illegal immigration?,PENDING,,political_party,
2007,qn17,political_party,political_party,YES - Long/complex label,"17. In politics today, do you consider yourself a Republican, a Democrat, an Independent, or something else?",PENDING,,political_party,
2007,qn18,political_party,political_party,YES - Complex question type,18. Do you consider yourself closer to the Republican party or the Democratic party?,PENDING,,political_party,
2007,qn21,political_party,political_party,YES - Long/complex label,21. I'm going to read you the names of some possible DEMOCRATIC presidential candidates. Who would you most like to see,PENDING,,political_party,
2007,qn22,political_party,political_party,YES - Long/complex label,22. I'm going to read you the names of some possible REPUBLICAN presidential candidates. Who would you most like to see,PENDING,,political_party,
2007,primary,vote_intention,vote_intention,YES - Missing label,NA,PENDING,,vote_intention,
2007,qn16,vote_intention,vote_intention,YES - Long/complex label,16. Some people are registered to vote and others are not. Are you currently registered to vote at your present address,PENDING,,vote_intention,
2007,qn23a,vote_intention,vote_intention,YES - Long/complex label,23A. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For ea,PENDING,,vote_intention,
2007,qn23b,vote_intention,vote_intention,YES - Long/complex label,23B. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For ea,PENDING,,vote_intention,
2007,qn23e,vote_intention,vote_intention,YES - Long/complex label,23E. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For ea,PENDING,,vote_intention,
2007,qn23g,vote_intention,vote_intention,YES - Long/complex label,23G. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For ea,PENDING,,vote_intention,
2007,qn23i,vote_intention,vote_intention,YES - Long/complex label,23I. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For ea,PENDING,,vote_intention,
2007,qn23j,vote_intention,vote_intention,YES - Long/complex label,23J. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For ea,PENDING,,vote_intention,
