year,raw_name,concept,harmonized_name,values_recode,notes
2002,QN82,political_attitudes,political_party,"1=Yes, 0=No","Original label: Q.82 Overall, in whom do you have more confidence when it comes to dealing with the economy- the Republicans or the Democrats?"
2002,QN82,political_attitudes,political_party,"1=Yes, 0=No","Original label: Q.82 Overall, in whom do you have more confidence when it comes to dealing with the economy- the Republicans or the Democrats?"
2002,QN90,political_attitudes,political_party,See codebook - needs manual review,"Original label: Q.90 In politics today, do you consider yourself a Republican, a Democrat, an Independent, or something else?"
2002,QN90,political_attitudes,political_party,See codebook - needs manual review,"Original label: Q.90 In politics today, do you consider yourself a Republican, a Democrat, an Independent, or something else?"
2002,QN91,political_attitudes,political_party,"1=Democrat, 2=Republican, 3=Independent, 4=Other",Original label: Q.91 Do you consider yourself closer to the Republican party or the Democratic party?
2002,QN91,political_attitudes,political_party,"1=Democrat, 2=Republican, 3=Independent, 4=Other",Original label: Q.91 Do you consider yourself closer to the Republican party or the Democratic party?
2002,QN11_12,political_attitudes,vote_intention,See codebook - needs manual review,Original label: Q.11 What do you think are the two most important issues for the government to address?- The election process/revamping the voting process
2002,QN11_12,political_attitudes,vote_intention,See codebook - needs manual review,Original label: Q.11 What do you think are the two most important issues for the government to address?- The election process/revamping the voting process
2002,QN77,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: Q.77 Some people are registered to vote and others are not. Are you currently registered to vote at your present address?
2002,QN77,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: Q.77 Some people are registered to vote and others are not. Are you currently registered to vote at your present address?
2002,QN78,political_attitudes,vote_intention,See codebook - needs manual review,Original label: Q.78 Have you ever voted in an election in the U.S.?
2002,QN78,political_attitudes,vote_intention,See codebook - needs manual review,Original label: Q.78 Have you ever voted in an election in the U.S.?
2002,QN79,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: Q.79 Now I'm going to read you a list of issues that might be important in determining your votes for a political candidate. In general, which of these issues is the MOST important in deciding your vote?"
2002,QN79,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: Q.79 Now I'm going to read you a list of issues that might be important in determining your votes for a political candidate. In general, which of these issues is the MOST important in deciding your vote?"
2002,QN79_1,political_attitudes,vote_intention,See codebook - needs manual review,Original label: Q.79 top 2 issues that might be important in determining your votes for a political candidate.
2002,QN79_1,political_attitudes,vote_intention,See codebook - needs manual review,Original label: Q.79 top 2 issues that might be important in determining your votes for a political candidate.
2002,QN79_2,political_attitudes,vote_intention,See codebook - needs manual review,Original label: Q.79 And which is the second most important in deciding your vote for a political candidate?
2002,QN79_2,political_attitudes,vote_intention,See codebook - needs manual review,Original label: Q.79 And which is the second most important in deciding your vote for a political candidate?
2002,QN79__2,political_attitudes,vote_intention,See codebook - needs manual review,Original label: Q.79 top 2 issues that might be important in determining your votes for a political candidate.
2002,QN79__2,political_attitudes,vote_intention,See codebook - needs manual review,Original label: Q.79 top 2 issues that might be important in determining your votes for a political candidate.
2002,QN80,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: Q.80 In considering whether or not to vote for a political candidate, how important is the candidate's position on HIV/AIDS in making your choice?"
2002,QN80,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: Q.80 In considering whether or not to vote for a political candidate, how important is the candidate's position on HIV/AIDS in making your choice?"
2002,QN84,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: Q.84 Since you moved to the U.S., have you voted in your country of origin or not?"
2002,QN84,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: Q.84 Since you moved to the U.S., have you voted in your country of origin or not?"
2004,QN44,border_immigration,border_security_attitude,"1=Yes, 0=No","Original label: 44. On another subject, do you think abortion should be legal in all cases, legal in most cases, illegal in most cases, or illegal in all cases?"
2004,QN44,border_immigration,border_security_attitude,"1=Yes, 0=No","Original label: 44. On another subject, do you think abortion should be legal in all cases, legal in most cases, illegal in most cases, or illegal in all cases?"
2004,QN40,border_immigration,citizenship_status,"1=Yes, 0=No",Original label: 40. Another proposal would give many of the undocumented or illegal Hispanic/Latino immigrants living in the U.S. a chance to remain here permanently with legal status and eventually become US citizens. Is this something you would favor?
2004,QN40,border_immigration,citizenship_status,"1=Yes, 0=No",Original label: 40. Another proposal would give many of the undocumented or illegal Hispanic/Latino immigrants living in the U.S. a chance to remain here permanently with legal status and eventually become US citizens. Is this something you would favor?
2004,QN38,border_immigration,immigration_attitude,"1=Yes, 0=No",Original label: 38. Some people say UNDOCUMENTED or ILLEGAL immigrants Help the economy by providing low-cost labor. Others say they Hurt the economy by driving wages down. Which is closer to your views?
2004,QN38,border_immigration,immigration_attitude,"1=Yes, 0=No",Original label: 38. Some people say UNDOCUMENTED or ILLEGAL immigrants Help the economy by providing low-cost labor. Others say they Hurt the economy by driving wages down. Which is closer to your views?
2004,QN39,border_immigration,immigration_attitude,See codebook - needs manual review,Original label: 39. President Bush has proposed a plan that would allow some illegal immigrants in the U.S. to stay in this country legally for as temporary workers. The plan would these workers to eventually return to their countries. Do you favor this plan?
2004,QN39,border_immigration,immigration_attitude,See codebook - needs manual review,Original label: 39. President Bush has proposed a plan that would allow some illegal immigrants in the U.S. to stay in this country legally for as temporary workers. The plan would these workers to eventually return to their countries. Do you favor this plan?
2004,QN17,citizenship,citizenship_status,"1=Yes, 0=No",Original label: 17. Now we would like to ask you about US citizenship. Are you.?
2004,QN17,citizenship,citizenship_status,"1=Yes, 0=No",Original label: 17. Now we would like to ask you about US citizenship. Are you.?
2004,QN40,citizenship,citizenship_status,"1=Yes, 0=No",Original label: 40. Another proposal would give many of the undocumented or illegal Hispanic/Latino immigrants living in the U.S. a chance to remain here permanently with legal status and eventually become US citizens. Is this something you would favor?
2004,QN40,citizenship,citizenship_status,"1=Yes, 0=No",Original label: 40. Another proposal would give many of the undocumented or illegal Hispanic/Latino immigrants living in the U.S. a chance to remain here permanently with legal status and eventually become US citizens. Is this something you would favor?
2004,QN40A,citizenship,citizenship_status,"1=US Citizen, 2=Permanent Resident, 3=Other",Original label: 40a. Which is closer to your view? In future: All legal immigrants to the US should have a chance to become Citizens or Some immigrants should come to the US through a temporary worker program which requires them to go back to their country of origin
2004,QN40A,citizenship,citizenship_status,"1=US Citizen, 2=Permanent Resident, 3=Other",Original label: 40a. Which is closer to your view? In future: All legal immigrants to the US should have a chance to become Citizens or Some immigrants should come to the US through a temporary worker program which requires them to go back to their country of origin
2004,QN41H,citizenship,citizenship_status,"1=Yes, 0=No","Original label: 41h. In order for an immigrant to say they are part of American society, do they have to each of the following, or not? Do immigrants have to Be a U.S. Citizen or not?"
2004,QN41H,citizenship,citizenship_status,"1=Yes, 0=No","Original label: 41h. In order for an immigrant to say they are part of American society, do they have to each of the following, or not? Do immigrants have to Be a U.S. Citizen or not?"
2004,QN19C,citizenship,vote_intention,"1=US Citizen, 2=Permanent Resident, 3=Other","Original label: 19c. Please tell me whether you agree with this statement: In the United States, citizens can have an influence at all levels of government, from top to bottom, by voting and engaging in other political activities"
2004,QN19C,citizenship,vote_intention,"1=US Citizen, 2=Permanent Resident, 3=Other","Original label: 19c. Please tell me whether you agree with this statement: In the United States, citizens can have an influence at all levels of government, from top to bottom, by voting and engaging in other political activities"
2004,QN43,generation,immigrant_generation,"1=Yes, 0=No","Original label: 43. How important is it to you that future generations of Latinos living in the United States speak Spanish-very important, somewhat important, not too important, or not important at all?"
2004,QN43,generation,immigrant_generation,"1=Yes, 0=No","Original label: 43. How important is it to you that future generations of Latinos living in the United States speak Spanish-very important, somewhat important, not too important, or not important at all?"
2004,QN40,immigration,citizenship_status,"1=Yes, 0=No",Original label: 40. Another proposal would give many of the undocumented or illegal Hispanic/Latino immigrants living in the U.S. a chance to remain here permanently with legal status and eventually become US citizens. Is this something you would favor?
2004,QN40,immigration,citizenship_status,"1=Yes, 0=No",Original label: 40. Another proposal would give many of the undocumented or illegal Hispanic/Latino immigrants living in the U.S. a chance to remain here permanently with legal status and eventually become US citizens. Is this something you would favor?
2004,QN40A,immigration,citizenship_status,"1=US Citizen, 2=Permanent Resident, 3=Other",Original label: 40a. Which is closer to your view? In future: All legal immigrants to the US should have a chance to become Citizens or Some immigrants should come to the US through a temporary worker program which requires them to go back to their country of origin
2004,QN40A,immigration,citizenship_status,"1=US Citizen, 2=Permanent Resident, 3=Other",Original label: 40a. Which is closer to your view? In future: All legal immigrants to the US should have a chance to become Citizens or Some immigrants should come to the US through a temporary worker program which requires them to go back to their country of origin
2004,QN41H,immigration,citizenship_status,"1=Yes, 0=No","Original label: 41h. In order for an immigrant to say they are part of American society, do they have to each of the following, or not? Do immigrants have to Be a U.S. Citizen or not?"
2004,QN41H,immigration,citizenship_status,"1=Yes, 0=No","Original label: 41h. In order for an immigrant to say they are part of American society, do they have to each of the following, or not? Do immigrants have to Be a U.S. Citizen or not?"
2004,QN38,immigration,immigration_attitude,"1=Yes, 0=No",Original label: 38. Some people say UNDOCUMENTED or ILLEGAL immigrants Help the economy by providing low-cost labor. Others say they Hurt the economy by driving wages down. Which is closer to your views?
2004,QN38,immigration,immigration_attitude,"1=Yes, 0=No",Original label: 38. Some people say UNDOCUMENTED or ILLEGAL immigrants Help the economy by providing low-cost labor. Others say they Hurt the economy by driving wages down. Which is closer to your views?
2004,QN39,immigration,immigration_attitude,See codebook - needs manual review,Original label: 39. President Bush has proposed a plan that would allow some illegal immigrants in the U.S. to stay in this country legally for as temporary workers. The plan would these workers to eventually return to their countries. Do you favor this plan?
2004,QN39,immigration,immigration_attitude,See codebook - needs manual review,Original label: 39. President Bush has proposed a plan that would allow some illegal immigrants in the U.S. to stay in this country legally for as temporary workers. The plan would these workers to eventually return to their countries. Do you favor this plan?
2004,QN41A,immigration,immigration_attitude,"1=Yes, 0=No","Original label: 41a. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Speak English to say they are part of American society, or not?"
2004,QN41A,immigration,immigration_attitude,"1=Yes, 0=No","Original label: 41a. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Speak English to say they are part of American society, or not?"
2004,QN41B,immigration,immigration_attitude,"1=Yes, 0=No","Original label: 41b. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Believe in the U.S. constitution, to say they are part of American society, or not?"
2004,QN41B,immigration,immigration_attitude,"1=Yes, 0=No","Original label: 41b. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Believe in the U.S. constitution, to say they are part of American society, or not?"
2004,QN20J,immigration,vote_intention,"1=Yes, 0=No","Original label: 20j. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Immigration"
2004,QN20J,immigration,vote_intention,"1=Yes, 0=No","Original label: 20j. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Immigration"
2004,QN41E,immigration,vote_intention,"1=Yes, 0=No","Original label: 41e. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Vote in U.S. elections to say they are part of American society, or not?"
2004,QN41E,immigration,vote_intention,"1=Yes, 0=No","Original label: 41e. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Vote in U.S. elections to say they are part of American society, or not?"
2004,QN31,political_attitudes,approval_rating,"1=Strongly Approve, 2=Somewhat Approve, 3=Somewhat Disapprove, 4=Strongly Disapprove",Original label: 31. Do you approve or disapprove of the way George W. Bush is handling the situation in Iraq?
2004,QN31,political_attitudes,approval_rating,"1=Strongly Approve, 2=Somewhat Approve, 3=Somewhat Disapprove, 4=Strongly Disapprove",Original label: 31. Do you approve or disapprove of the way George W. Bush is handling the situation in Iraq?
2004,QN39,political_attitudes,immigration_attitude,See codebook - needs manual review,Original label: 39. President Bush has proposed a plan that would allow some illegal immigrants in the U.S. to stay in this country legally for as temporary workers. The plan would these workers to eventually return to their countries. Do you favor this plan?
2004,QN39,political_attitudes,immigration_attitude,See codebook - needs manual review,Original label: 39. President Bush has proposed a plan that would allow some illegal immigrants in the U.S. to stay in this country legally for as temporary workers. The plan would these workers to eventually return to their countries. Do you favor this plan?
2004,LEAN,political_attitudes,political_party,See codebook - needs manual review,Original label: 64/65. Leaned Party Table
2004,LEAN,political_attitudes,political_party,See codebook - needs manual review,Original label: 64/65. Leaned Party Table
2004,QN11B,political_attitudes,political_party,"1=Yes, 0=No","Original label: 11. People express their opinions about politics and current events in a number of ways. In the United States, In the past year have you Contributed money to a candidate running for public office, or not?"
2004,QN11B,political_attitudes,political_party,"1=Yes, 0=No","Original label: 11. People express their opinions about politics and current events in a number of ways. In the United States, In the past year have you Contributed money to a candidate running for public office, or not?"
2004,QN11BB,political_attitudes,political_party,"1=Yes, 0=No","Original label: 11bb. Was the candidate Latino, non-Latino, or have you contributed money to both Latino and non- Latino candidates?"
2004,QN11BB,political_attitudes,political_party,"1=Yes, 0=No","Original label: 11bb. Was the candidate Latino, non-Latino, or have you contributed money to both Latino and non- Latino candidates?"
2004,QN11C,political_attitudes,political_party,"1=Yes, 0=No","Original label: 11. People express their opinions about politics and current events in a number of ways. In the United States, In the past year have you Worked as a volunteeer or for pay for a political candidate, or not?"
2004,QN11C,political_attitudes,political_party,"1=Yes, 0=No","Original label: 11. People express their opinions about politics and current events in a number of ways. In the United States, In the past year have you Worked as a volunteeer or for pay for a political candidate, or not?"
2004,QN11CC,political_attitudes,political_party,"1=Yes, 0=No","Original label: 11cc. Was the candidate Latino, non-Latino, or have you worked for both Latino and non-Latino candidates?"
2004,QN11CC,political_attitudes,political_party,"1=Yes, 0=No","Original label: 11cc. Was the candidate Latino, non-Latino, or have you worked for both Latino and non-Latino candidates?"
2004,QN11E,political_attitudes,political_party,"1=Yes, 0=No","Original label: 11. People express their opinions about politics and current events in a number of ways. In the United States, In the past year have you Attended a political party meeting or function, or not?"
2004,QN11E,political_attitudes,political_party,"1=Yes, 0=No","Original label: 11. People express their opinions about politics and current events in a number of ways. In the United States, In the past year have you Attended a political party meeting or function, or not?"
2004,QN13,political_attitudes,political_party,"1=Yes, 0=No","Original label: 13. Based on your experience, do you think political leaders are interested in the problems of particular concern to Hispanics/Latinos living here or not?"
2004,QN13,political_attitudes,political_party,"1=Yes, 0=No","Original label: 13. Based on your experience, do you think political leaders are interested in the problems of particular concern to Hispanics/Latinos living here or not?"
2004,QN14,political_attitudes,political_party,"1=Yes, 0=No","Original label: 14. Which party do you think has more concern for Latinos -- the Democratic party, the Republican party, or is there no difference?"
2004,QN14,political_attitudes,political_party,"1=Yes, 0=No","Original label: 14. Which party do you think has more concern for Latinos -- the Democratic party, the Republican party, or is there no difference?"
2004,QN15,political_attitudes,political_party,"1=Yes, 0=No","Original label: 15. Which comes closer to your views, Hispanics/Latinos from different countries Today are working together to achieve common political goals or Are not working together politically"
2004,QN15,political_attitudes,political_party,"1=Yes, 0=No","Original label: 15. Which comes closer to your views, Hispanics/Latinos from different countries Today are working together to achieve common political goals or Are not working together politically"
2004,QN16,political_attitudes,political_party,"1=Yes, 0=No",Original label: 16. Some Hispanics/Latinos are more concerned about government and politics in their country of origin than in the U.S. Others are more concerned about government and politics in the U.S. How about you? Are you...?
2004,QN16,political_attitudes,political_party,"1=Yes, 0=No",Original label: 16. Some Hispanics/Latinos are more concerned about government and politics in their country of origin than in the U.S. Others are more concerned about government and politics in the U.S. How about you? Are you...?
2004,QN19A,political_attitudes,political_party,"1=Yes, 0=No",Original label: 19a. Please tell me whether you agree with this statement: Political leaders do not care much what people like me think
2004,QN19A,political_attitudes,political_party,"1=Yes, 0=No",Original label: 19a. Please tell me whether you agree with this statement: Political leaders do not care much what people like me think
2004,QN19J,political_attitudes,political_party,"1=Yes, 0=No",Original label: 19j. Please tell me whether you agree with this statement: I will usually pick a Hispanic/Latino candidate even if there is a better qualified non-Hispanic/Latino running for the same office
2004,QN19J,political_attitudes,political_party,"1=Yes, 0=No",Original label: 19j. Please tell me whether you agree with this statement: I will usually pick a Hispanic/Latino candidate even if there is a better qualified non-Hispanic/Latino running for the same office
2004,QN28,political_attitudes,political_party,"1=Yes, 0=No","Original label: 28. Do you think the government should provide health insurance for Americans without insurance, or is this something the government should not do?"
2004,QN28,political_attitudes,political_party,"1=Yes, 0=No","Original label: 28. Do you think the government should provide health insurance for Americans without insurance, or is this something the government should not do?"
2004,QN51,political_attitudes,political_party,"1=Yes, 0=No","Original label: 51. How closely are you following the 2004 presidential race: very closely, somewhat closely, not too closely, or not closely at all?"
2004,QN51,political_attitudes,political_party,"1=Yes, 0=No","Original label: 51. How closely are you following the 2004 presidential race: very closely, somewhat closely, not too closely, or not closely at all?"
2004,QN62B,political_attitudes,political_party,See codebook - needs manual review,"Original label: 62B. Overall, would you say the amount of political freedom is better in the United States, better in the country you came from, or about the same?"
2004,QN62B,political_attitudes,political_party,See codebook - needs manual review,"Original label: 62B. Overall, would you say the amount of political freedom is better in the United States, better in the country you came from, or about the same?"
2004,QN64,political_attitudes,political_party,See codebook - needs manual review,"Original label: 64. In politics today, do you consider yourself a Republican, a Democrat, an Independent, or something else?"
2004,QN64,political_attitudes,political_party,See codebook - needs manual review,"Original label: 64. In politics today, do you consider yourself a Republican, a Democrat, an Independent, or something else?"
2004,QN65,political_attitudes,political_party,"1=Democrat, 2=Republican, 3=Independent, 4=Other",Original label: 65. Do you consider yourself closer to the Republican party or the Democratic party?
2004,QN65,political_attitudes,political_party,"1=Democrat, 2=Republican, 3=Independent, 4=Other",Original label: 65. Do you consider yourself closer to the Republican party or the Democratic party?
2004,QN73A,political_attitudes,political_party,See codebook - needs manual review,Original label: 73A. Do you agree or disagree with the following statement: Religion is a private matter that should be kept out of public debates over social and political issues. Is that strongly or somewhat?
2004,QN73A,political_attitudes,political_party,See codebook - needs manual review,Original label: 73A. Do you agree or disagree with the following statement: Religion is a private matter that should be kept out of public debates over social and political issues. Is that strongly or somewhat?
2004,QN8,political_attitudes,political_party,"1=Yes, 0=No","Original label: 8. How much attention would you say you pay to politics and government? A lot, a fair amount, not much, or none at all?"
2004,QN8,political_attitudes,political_party,"1=Yes, 0=No","Original label: 8. How much attention would you say you pay to politics and government? A lot, a fair amount, not much, or none at all?"
2004,QN9,political_attitudes,political_party,See codebook - needs manual review,"Original label: 9. How much of the time do you trust the government in Washington to do what is right - just about always, most of the time, or only some of the time?"
2004,QN9,political_attitudes,political_party,See codebook - needs manual review,"Original label: 9. How much of the time do you trust the government in Washington to do what is right - just about always, most of the time, or only some of the time?"
2004,QN18,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 18. Some people are registered to vote and others are not. Are you currently registered to vote at your present address?
2004,QN18,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 18. Some people are registered to vote and others are not. Are you currently registered to vote at your present address?
2004,QN19C,political_attitudes,vote_intention,"1=US Citizen, 2=Permanent Resident, 3=Other","Original label: 19c. Please tell me whether you agree with this statement: In the United States, citizens can have an influence at all levels of government, from top to bottom, by voting and engaging in other political activities"
2004,QN19C,political_attitudes,vote_intention,"1=US Citizen, 2=Permanent Resident, 3=Other","Original label: 19c. Please tell me whether you agree with this statement: In the United States, citizens can have an influence at all levels of government, from top to bottom, by voting and engaging in other political activities"
2004,QN19E,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 19e. Please tell me whether you agree with this statement: Hispanics/Latinos are more likely to vote if there are Hispanics/Latinos on the ballot
2004,QN19E,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 19e. Please tell me whether you agree with this statement: Hispanics/Latinos are more likely to vote if there are Hispanics/Latinos on the ballot
2004,QN19F,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 19f. Please tell me whether you agree with this statement: Hispanic/Latino voters are more likely to vote for a Hispanic/Latino candidate instead of as non-Hispanic/Latino running for the same office if they have the same qualifications
2004,QN19F,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 19f. Please tell me whether you agree with this statement: Hispanic/Latino voters are more likely to vote for a Hispanic/Latino candidate instead of as non-Hispanic/Latino running for the same office if they have the same qualifications
2004,QN19G,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 19g. Please tell me whether you agree with this statement: Hispanic/Latino voters will usually pick a Hispanic/Latino candidate even if there is a better qualified non-Hispanic/Latino running for the same office
2004,QN19G,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 19g. Please tell me whether you agree with this statement: Hispanic/Latino voters will usually pick a Hispanic/Latino candidate even if there is a better qualified non-Hispanic/Latino running for the same office
2004,QN19H,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 19h. Please tell me whether you agree with this statement: I am more likely to vote if there are Hispanics/Latinos on the ballot
2004,QN19H,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 19h. Please tell me whether you agree with this statement: I am more likely to vote if there are Hispanics/Latinos on the ballot
2004,QN19I,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 19i. Please tell me whether you agree with this statement: I am more likely to vote for a Hispanic/Latino candidate instead of a non-Hispanic/Latino running for the same office if they have the same qualifications
2004,QN19I,political_attitudes,vote_intention,"1=Yes, 0=No",Original label: 19i. Please tell me whether you agree with this statement: I am more likely to vote for a Hispanic/Latino candidate instead of a non-Hispanic/Latino running for the same office if they have the same qualifications
2004,QN20A,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20a. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Education"
2004,QN20A,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20a. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Education"
2004,QN20B,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20b. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. The economy and jobs"
2004,QN20B,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20b. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. The economy and jobs"
2004,QN20C,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20c. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Social Security"
2004,QN20C,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20c. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Social Security"
2004,QN20D,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20d. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Taxes"
2004,QN20D,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20d. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Taxes"
2004,QN20E,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20e. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Crime"
2004,QN20E,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20e. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Crime"
2004,QN20F,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20f. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Moral values"
2004,QN20F,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20f. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Moral values"
2004,QN20G,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20g. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Health care and Medicare"
2004,QN20G,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20g. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Health care and Medicare"
2004,QN20H,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20h. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. U.S. campaign against terrorism"
2004,QN20H,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20h. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. U.S. campaign against terrorism"
2004,QN20I,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20i. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. The war in Iraq"
2004,QN20I,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20i. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. The war in Iraq"
2004,QN20J,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20j. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Immigration"
2004,QN20J,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20j. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Immigration"
2004,QN20K,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20k. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. The federal budget deficit"
2004,QN20K,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 20k. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. The federal budget deficit"
2004,QN27A,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 27a. Please tell me how important these issues will be in your vote for president this year. The cost of health care and health insurance
2004,QN27A,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 27a. Please tell me how important these issues will be in your vote for president this year. The cost of health care and health insurance
2004,QN27B,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 27b. Please tell me how important these issues will be in your vote for president this year. The number of Americans without health insurance
2004,QN27B,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 27b. Please tell me how important these issues will be in your vote for president this year. The number of Americans without health insurance
2004,QN27C,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 27c. Please tell me how important these issues will be in your vote for president this year. Medicare
2004,QN27C,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 27c. Please tell me how important these issues will be in your vote for president this year. Medicare
2004,QN27D,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 27d. Please tell me how important these issues will be in your vote for president this year. Prescription drug benefits for seniors
2004,QN27D,political_attitudes,vote_intention,See codebook - needs manual review,Original label: 27d. Please tell me how important these issues will be in your vote for president this year. Prescription drug benefits for seniors
2004,QN41E,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 41e. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Vote in U.S. elections to say they are part of American society, or not?"
2004,QN41E,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 41e. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Vote in U.S. elections to say they are part of American society, or not?"
2004,QN47A,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 47a. If you agreed with a presidential candidate on other issues, but not on the issue of Abortion could you still vote for him, or not?"
2004,QN47A,political_attitudes,vote_intention,"1=Yes, 0=No","Original label: 47a. If you agreed with a presidential candidate on other issues, but not on the issue of Abortion could you still vote for him, or not?"
